"Pasted","Symbol","Ensembl Gene ID","Entrez","Type","Species","Chr","Position (Mbp)","Description","percentage_gc_content","transcript_count","genomeSpan","cds_length","transcript_length","FiveUTR","ThreeUTR","nExons"
"ENSCHAG00000022467"," nol7","ENSCHAG00000022467",NA,"protein_coding","Atlantic herring",25,6.901763,"nucleolar protein 7 [Source:ZFIN;Acc:ZDB-GENE-030131-9100]",39.14,1,2393,615,941,NA,325,7
"ENSCHAG00000022521"," ranbp9","ENSCHAG00000022521",NA,"protein_coding","Atlantic herring",25,6.905194,"RAN binding protein 9 [Source:NCBI gene;Acc:558976]",41.94,3,10074,1794,2363,NA,568,14
"ENSCHAG00000022766"," rnf182","ENSCHAG00000022766",105907513,"protein_coding","Atlantic herring",25,6.916272,"ring finger protein 182 [Source:NCBI gene;Acc:105907513]",53.67,1,1471,747,747,NA,NA,3
"ENSCHAG00000022922"," and2","ENSCHAG00000022922",105907514,"protein_coding","Atlantic herring",25,7.111877,"uncharacterized LOC105907514 [Source:NCBI gene;Acc:105907514]",53.91,1,2008,1518,1518,NA,NA,3
"ENSCHAG00000022941"," lrrcc1","ENSCHAG00000022941",105907516,"protein_coding","Atlantic herring",25,7.154267,"leucine rich repeat and coiled-coil centrosomal protein 1 [Source:NCBI gene;Acc:105907516]",43.17,2,12453,2985,3344,48,309,18.5
"ENSCHAG00000022966"," e2f5","ENSCHAG00000022966",NA,"protein_coding","Atlantic herring",25,7.166431,"E2F transcription factor 5 [Source:ZFIN;Acc:ZDB-GENE-030828-3]",40.5,1,2372,450,1191,499,240,3
"ENSCHAG00000022978"," e2f5","ENSCHAG00000022978",NA,"protein_coding","Atlantic herring",25,7.168883,"E2F transcription factor 5 [Source:ZFIN;Acc:ZDB-GENE-030828-3]",42.93,1,3251,471,679,207,NA,4
"ENSCHAG00000022989"," ackr4a","ENSCHAG00000022989",NA,"protein_coding","Atlantic herring",25,7.175027,"atypical chemokine receptor 4a [Source:ZFIN;Acc:ZDB-GENE-070301-6]",47.77,1,3321,1320,1878,273,283,2
"ENSCHAG00000023006"," si:ch211-106h4.9","ENSCHAG00000023006",NA,"protein_coding","Atlantic herring",25,7.186075,"si:ch211-106h4.9 [Source:ZFIN;Acc:ZDB-GENE-070705-17]",47.21,3,34021,3798,5579,452,969,15
"ENSCHAG00000005747"," prkcba","ENSCHAG00000005747",NA,"protein_coding","Atlantic herring",26,0.053737,"protein kinase C, beta a [Source:ZFIN;Acc:ZDB-GENE-040426-1354]",47.56,4,9953,1377,1568,NA,190,12.5
"ENSCHAG00000006290"," cacng3a","ENSCHAG00000006290",NA,"protein_coding","Atlantic herring",26,0.077393,"calcium channel, voltage-dependent, gamma subunit 3a [Source:ZFIN;Acc:ZDB-GENE-090312-124]",47.7,1,11935,1356,2205,NA,848,4
"ENSCHAG00000006798"," ern2","ENSCHAG00000006798",NA,"protein_coding","Atlantic herring",26,0.171627,"endoplasmic reticulum to nucleus signaling 2 [Source:ZFIN;Acc:ZDB-GENE-090312-15]",47.96,1,11958,2451,2937,485,NA,13
"ENSCHAG00000006826"," plk1","ENSCHAG00000006826",NA,"protein_coding","Atlantic herring",26,0.185197,"polo-like kinase 1 (Drosophila) [Source:ZFIN;Acc:ZDB-GENE-021115-7]",48.21,5,7886,1761,2800,725,357,11
"ENSCHAG00000007045"," fscn1b","ENSCHAG00000007045",NA,"protein_coding","Atlantic herring",26,0.253173,"fascin actin-bundling protein 1a [Source:ZFIN;Acc:ZDB-GENE-031009-1]",54.18,1,1625,837,837,NA,NA,2
"ENSCHAG00000007065"," actb1","ENSCHAG00000007065",105899933,"protein_coding","Atlantic herring",26,0.268594,"actin, cytoplasmic 1 [Source:NCBI gene;Acc:105910547]",53.61,2,3101,1128,1641,1,510,4
"ENSCHAG00000002646"," fbxl18","ENSCHAG00000002646",NA,"protein_coding","Atlantic herring",26,0.273275,"F-box and leucine-rich repeat protein 18 [Source:ZFIN;Acc:ZDB-GENE-050913-65]",54.04,2,6659,2695.5,3851,NA,1154.5,4
