# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_downstream_gene_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
csmd2	ENSCHAG00000003146	ENSCHAT00000011453	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
csmd2	ENSCHAG00000003146	ENSCHAT00000011497	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
csmd2	ENSCHAG00000003146	ENSCHAT00000011922	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
csmd2	ENSCHAG00000003146	ENSCHAT00000011958	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
csmd2	ENSCHAG00000003146	ENSCHAT00000012056	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
csmd2	ENSCHAG00000003146	ENSCHAT00000012104	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
csrp1b	ENSCHAG00000003604	ENSCHAT00000006411	protein_coding	0	0	1	8	0	0	0	1	1	1	0	0	0	0	0	0	0	6
ctps1a	ENSCHAG00000017099	ENSCHAT00000039925	protein_coding	0	0	0	58	0	0	0	51	7	0	0	0	0	0	0	0	0	0
ctps1a	ENSCHAG00000017099	ENSCHAT00000039952	protein_coding	0	1	0	57	0	0	0	51	7	0	0	0	0	1	0	0	0	0
ctps1a	ENSCHAG00000017099	ENSCHAT00000039973	protein_coding	0	0	0	58	0	0	0	51	7	0	0	0	0	0	0	0	0	0
ctps1a	ENSCHAG00000017099	ENSCHAT00000039991	protein_coding	0	0	0	58	0	0	0	51	7	0	0	0	0	0	0	0	0	0
ctps1a	ENSCHAG00000017099	ENSCHAT00000040015	protein_coding	0	0	0	56	0	0	0	49	7	0	0	0	0	0	0	0	0	0
ctps1a	ENSCHAG00000017099	ENSCHAT00000040031	protein_coding	0	0	0	53	0	0	0	46	7	0	0	0	0	0	0	0	0	0
ctps1a	ENSCHAG00000017099	ENSCHAT00000040072	protein_coding	0	0	0	58	0	0	0	51	7	0	0	0	0	0	0	0	0	0
ctps1a	ENSCHAG00000017099	ENSCHAT00000040109	protein_coding	0	0	0	58	0	0	0	51	7	0	0	0	0	0	0	0	0	0
cyb5r4	ENSCHAG00000015846	ENSCHAT00000036080	protein_coding	0	0	0	13	0	0	0	0	11	0	0	0	0	0	0	0	0	2
cyb5r4	ENSCHAG00000015846	ENSCHAT00000036099	protein_coding	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	4
cyp11c1	ENSCHAG00000004600	ENSCHAT00000009531	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	1
cyp26a1	ENSCHAG00000024185	ENSCHAT00000057335	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
cyp2ae1	ENSCHAG00000027331	ENSCHAT00000065939	protein_coding	0	0	1	6	0	0	1	1	2	1	0	0	0	0	0	0	0	2
dcun1d4	ENSCHAG00000024952	ENSCHAT00000059443	protein_coding	0	0	0	8	0	0	0	1	1	0	0	0	0	0	0	0	0	6
dcun1d4	ENSCHAG00000024952	ENSCHAT00000059455	protein_coding	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	3
dedd1	ENSCHAG00000012313	ENSCHAT00000027360	protein_coding	0	0	0	5	0	0	0	3	2	0	0	0	0	0	0	0	0	0
dedd1	ENSCHAG00000012313	ENSCHAT00000027376	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
dedd1	ENSCHAG00000012313	ENSCHAT00000027389	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
dedd1	ENSCHAG00000012313	ENSCHAT00000027408	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
dennd4a	ENSCHAG00000003270	ENSCHAT00000005983	protein_coding	0	0	0	3	0	0	1	0	2	0	0	0	0	0	0	0	0	0
dennd4a	ENSCHAG00000003270	ENSCHAT00000006086	protein_coding	0	0	0	3	0	0	1	0	2	0	0	0	0	0	0	0	0	0
dennd4a	ENSCHAG00000003270	ENSCHAT00000006164	protein_coding	0	0	0	3	0	0	1	0	2	0	0	0	0	0	0	0	0	0
dennd4a	ENSCHAG00000003270	ENSCHAT00000006221	protein_coding	0	0	0	3	0	0	1	0	2	0	0	0	0	0	0	0	0	0
dennd4a	ENSCHAG00000003270	ENSCHAT00000006287	protein_coding	0	0	0	3	0	0	1	0	2	0	0	0	0	0	0	0	0	0
dennd4a	ENSCHAG00000003270	ENSCHAT00000006336	protein_coding	0	0	0	3	0	0	1	0	2	0	0	0	0	0	0	0	0	0
dennd4a	ENSCHAG00000003270	ENSCHAT00000006379	protein_coding	0	0	0	3	0	0	1	0	2	0	0	0	0	0	0	0	0	0
dennd4a	ENSCHAG00000003270	ENSCHAT00000006508	protein_coding	0	0	0	3	0	0	1	0	2	0	0	0	0	0	0	0	0	0
depdc5	ENSCHAG00000013405	ENSCHAT00000031116	protein_coding	0	1	0	10	0	0	0	0	9	0	0	0	0	0	0	0	1	1
depdc5	ENSCHAG00000013405	ENSCHAT00000031146	protein_coding	0	1	0	10	0	0	0	0	9	0	0	0	0	0	0	0	1	1
depdc5	ENSCHAG00000013405	ENSCHAT00000031174	protein_coding	0	1	0	10	0	0	0	0	9	0	0	0	0	0	0	0	1	1
depdc5	ENSCHAG00000013405	ENSCHAT00000031187	protein_coding	0	1	0	10	0	0	0	0	9	0	0	0	0	0	0	0	1	1
depdc5	ENSCHAG00000013405	ENSCHAT00000031205	protein_coding	0	1	0	10	0	0	0	0	9	0	0	0	0	0	0	0	1	1
depdc5	ENSCHAG00000013405	ENSCHAT00000031226	protein_coding	0	1	0	10	0	0	0	0	9	0	0	0	0	0	0	0	1	1
depdc5	ENSCHAG00000013405	ENSCHAT00000031266	protein_coding	0	1	0	10	0	0	0	0	9	0	0	0	0	0	0	0	1	1
depdc5	ENSCHAG00000013405	ENSCHAT00000031286	protein_coding	0	1	0	9	0	0	0	4	4	0	0	0	0	0	0	0	1	1
depdc5	ENSCHAG00000013405	ENSCHAT00000031305	protein_coding	0	1	0	6	0	0	0	2	3	0	0	0	0	0	0	0	1	1
depdc5	ENSCHAG00000013405	ENSCHAT00000031324	protein_coding	0	1	0	3	0	0	0	2	0	0	0	0	0	0	0	0	1	1
dip2ca	ENSCHAG00000023650	ENSCHAT00000057412	protein_coding	0	2	0	2	0	0	0	0	2	0	0	0	0	2	0	0	1	1
dip2ca	ENSCHAG00000023650	ENSCHAT00000057947	protein_coding	0	2	0	1	0	0	0	0	2	0	0	0	0	2	0	0	1	0
dip2ca	ENSCHAG00000023650	ENSCHAT00000058020	protein_coding	0	2	0	1	0	0	0	0	2	0	0	0	0	2	0	0	1	0
dip2ca	ENSCHAG00000023650	ENSCHAT00000058082	protein_coding	0	2	0	1	0	0	0	0	2	0	0	0	0	2	0	0	1	0
dip2ca	ENSCHAG00000023650	ENSCHAT00000058106	protein_coding	0	2	0	1	0	0	0	0	2	0	0	0	0	2	0	0	1	0
dip2ca	ENSCHAG00000023650	ENSCHAT00000058127	protein_coding	0	2	0	1	0	0	0	0	2	0	0	0	0	2	0	0	1	0
dip2ca	ENSCHAG00000023650	ENSCHAT00000058226	protein_coding	0	2	0	1	0	0	0	0	2	0	0	0	0	2	0	0	1	0
dip2ca	ENSCHAG00000023650	ENSCHAT00000058258	protein_coding	0	2	0	1	0	0	0	0	2	0	0	0	0	2	0	0	1	0
dip2ca	ENSCHAG00000023650	ENSCHAT00000058269	protein_coding	0	2	0	1	0	0	0	0	2	0	0	0	0	2	0	0	1	0
dip2ca	ENSCHAG00000023650	ENSCHAT00000058283	protein_coding	0	2	0	1	0	0	0	0	2	0	0	0	0	2	0	0	1	0
dkc1	ENSCHAG00000009747	ENSCHAT00000023070	protein_coding	0	4	1	17	0	0	2	1	15	1	0	0	0	2	0	0	3	0
dkc1	ENSCHAG00000009747	ENSCHAT00000023100	protein_coding	0	4	1	17	0	0	0	1	17	1	0	0	0	2	0	0	3	0
dkc1	ENSCHAG00000009747	ENSCHAT00000023255	protein_coding	0	4	1	17	0	0	2	2	14	1	0	0	0	2	0	0	3	0
dkc1	ENSCHAG00000009747	ENSCHAT00000023311	protein_coding	0	4	1	17	0	0	0	1	15	1	0	0	0	2	0	0	3	2
dkc1	ENSCHAG00000009747	ENSCHAT00000023359	protein_coding	0	5	2	15	0	0	0	2	13	2	0	0	0	3	0	0	3	2
dnah2	ENSCHAG00000014576	ENSCHAT00000034971	protein_coding	0	0	0	9	0	0	0	2	7	0	0	0	0	0	0	0	0	0
dock4b	ENSCHAG00000025982	ENSCHAT00000063342	protein_coding	0	1	1	22	0	0	0	0	22	1	0	0	0	0	0	0	1	0
dock4b	ENSCHAG00000025982	ENSCHAT00000063501	protein_coding	0	1	1	22	0	0	0	0	22	1	0	0	0	0	0	0	1	0
dock4b	ENSCHAG00000025982	ENSCHAT00000063561	protein_coding	0	1	1	22	0	0	0	0	22	1	0	0	0	0	0	0	1	0
dock4b	ENSCHAG00000025982	ENSCHAT00000063581	protein_coding	0	1	1	22	0	0	0	0	22	1	0	0	0	0	0	0	1	0
dpyda.3	ENSCHAG00000010019	ENSCHAT00000022160	protein_coding	0	0	0	21	0	0	0	0	20	0	0	0	0	0	0	0	0	1
dpyda.3	ENSCHAG00000010019	ENSCHAT00000022208	protein_coding	0	0	0	21	0	0	0	0	20	0	0	0	0	0	0	0	0	1
dpyda.3	ENSCHAG00000010019	ENSCHAT00000022322	protein_coding	0	0	0	18	0	0	0	0	17	0	0	0	0	0	0	0	0	1
dpyda.3	ENSCHAG00000010019	ENSCHAT00000022447	protein_coding	0	0	0	18	0	0	0	0	17	0	0	0	0	0	0	0	0	1
dpyda.3	ENSCHAG00000010019	ENSCHAT00000022530	protein_coding	0	0	0	18	0	0	0	0	17	0	0	0	0	0	0	0	0	1
dpyda.3	ENSCHAG00000010019	ENSCHAT00000022582	protein_coding	0	0	0	18	0	0	0	0	16	0	0	0	0	0	0	0	0	2
dpyda.3	ENSCHAG00000010019	ENSCHAT00000022735	protein_coding	0	0	0	18	0	0	0	0	16	0	0	0	0	0	0	0	0	2
dpyda.3	ENSCHAG00000010019	ENSCHAT00000022774	protein_coding	0	0	0	18	0	0	0	0	16	0	0	0	0	0	0	0	0	2
dpyda.3	ENSCHAG00000010019	ENSCHAT00000022987	protein_coding	0	0	0	15	0	0	0	0	12	0	0	0	0	0	0	0	0	3
dpyda.3	ENSCHAG00000010019	ENSCHAT00000022998	protein_coding	0	0	0	12	0	0	0	0	9	0	0	0	0	0	0	0	0	3
dscaml1	ENSCHAG00000002307	ENSCHAT00000004141	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	1
dusp4	ENSCHAG00000000454	ENSCHAT00000000734	protein_coding	0	0	0	5	0	0	1	0	3	0	0	0	0	0	0	0	0	1
dusp4	ENSCHAG00000000454	ENSCHAT00000000741	protein_coding	0	0	0	5	0	0	1	0	3	0	0	0	0	0	0	0	0	1
ebf2	ENSCHAG00000000295	ENSCHAT00000000497	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ehbp1	ENSCHAG00000001812	ENSCHAT00000003614	protein_coding	0	0	0	13	0	0	0	0	3	0	0	0	0	0	0	0	0	10
ehbp1	ENSCHAG00000001812	ENSCHAT00000003681	protein_coding	0	0	0	13	0	0	0	0	3	0	0	0	0	0	0	0	0	10
ehbp1	ENSCHAG00000001812	ENSCHAT00000003764	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
eif2s1b	ENSCHAG00000011974	ENSCHAT00000026619	protein_coding	0	1	0	7	0	0	0	1	1	0	0	0	0	0	0	0	1	5
eif2s1b	ENSCHAG00000011974	ENSCHAT00000026655	protein_coding	0	1	0	4	0	0	0	1	0	0	0	0	0	0	0	0	1	3
eif5a	ENSCHAG00000014895	ENSCHAT00000033797	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
eif5a	ENSCHAG00000014895	ENSCHAT00000033808	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
elp3	ENSCHAG00000015071	ENSCHAT00000034837	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	1
entpd5b	ENSCHAG00000006623	ENSCHAT00000013238	protein_coding	0	0	0	10	0	0	0	0	9	0	0	0	0	0	0	0	0	1
etfa	ENSCHAG00000009901	ENSCHAT00000023690	protein_coding	0	0	0	17	0	0	0	5	9	0	0	0	0	0	0	0	0	3
etfa	ENSCHAG00000009901	ENSCHAT00000023838	protein_coding	0	0	0	13	0	0	0	2	8	0	0	0	0	0	0	0	0	3
etfa	ENSCHAG00000009901	ENSCHAT00000023856	protein_coding	0	0	0	13	0	0	0	2	8	0	0	0	0	0	0	0	0	3
etfa	ENSCHAG00000009901	ENSCHAT00000023925	protein_coding	0	0	0	13	0	0	0	2	8	0	0	0	0	0	0	0	0	3
etfa	ENSCHAG00000009901	ENSCHAT00000023932	protein_coding	0	0	0	13	0	0	0	2	8	0	0	0	0	0	0	0	0	3
etfa	ENSCHAG00000009901	ENSCHAT00000023996	protein_coding	0	0	0	13	0	0	0	2	8	0	0	0	0	0	0	0	0	3
etfa	ENSCHAG00000009901	ENSCHAT00000024031	protein_coding	0	0	0	13	0	0	0	2	8	0	0	0	0	0	0	0	0	3
etfa	ENSCHAG00000009901	ENSCHAT00000024068	protein_coding	0	0	0	13	0	0	0	2	8	0	0	0	0	0	0	0	0	3
exoc6	ENSCHAG00000023220	ENSCHAT00000055527	protein_coding	0	0	0	12	0	0	0	1	11	0	0	0	0	0	0	0	0	0
exoc6	ENSCHAG00000023220	ENSCHAT00000055705	protein_coding	0	0	0	12	0	0	0	0	12	0	0	0	0	0	0	0	0	0
exoc6	ENSCHAG00000023220	ENSCHAT00000055805	protein_coding	0	0	0	12	0	0	0	0	12	0	0	0	0	0	0	0	0	0
exoc6	ENSCHAG00000023220	ENSCHAT00000055834	protein_coding	0	0	0	12	0	0	0	0	12	0	0	0	0	0	0	0	0	0
exoc6	ENSCHAG00000023220	ENSCHAT00000055866	protein_coding	0	0	0	12	0	0	0	0	12	0	0	0	0	0	0	0	0	0
exoc6	ENSCHAG00000023220	ENSCHAT00000055892	protein_coding	0	0	0	12	0	0	0	0	12	0	0	0	0	0	0	0	0	0
exoc6	ENSCHAG00000023220	ENSCHAT00000055906	protein_coding	0	0	0	12	0	0	0	0	12	0	0	0	0	0	0	0	0	0
exoc6	ENSCHAG00000023220	ENSCHAT00000055938	protein_coding	0	0	0	12	0	0	0	0	12	0	0	0	0	0	0	0	0	0
exoc6	ENSCHAG00000023220	ENSCHAT00000055952	protein_coding	0	0	0	12	0	0	0	0	12	0	0	0	0	0	0	0	0	0
exoc6	ENSCHAG00000023220	ENSCHAT00000055967	protein_coding	0	0	0	12	0	0	0	0	12	0	0	0	0	0	0	0	0	0
faah2b	ENSCHAG00000002881	ENSCHAT00000004979	protein_coding	0	2	0	20	0	1	2	0	13	0	0	0	0	1	0	0	0	6
faah2b	ENSCHAG00000002881	ENSCHAT00000005025	protein_coding	0	2	0	20	0	1	2	1	12	0	0	0	0	1	0	0	0	6
faah2b	ENSCHAG00000002881	ENSCHAT00000005140	protein_coding	0	2	0	20	0	1	2	1	12	0	0	0	0	1	0	0	0	6
fam166b	ENSCHAG00000015772	ENSCHAT00000035850	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
fbxo18	ENSCHAG00000017821	ENSCHAT00000042173	protein_coding	0	0	0	27	0	0	0	0	12	0	0	0	0	0	0	0	0	15
fbxo18	ENSCHAG00000017821	ENSCHAT00000042308	protein_coding	0	0	0	27	0	0	0	0	12	0	0	0	0	0	0	0	0	15
fbxo18	ENSCHAG00000017821	ENSCHAT00000042328	protein_coding	1	1	0	25	0	0	0	0	11	0	0	0	1	1	0	0	1	15
fgf10a	ENSCHAG00000026910	ENSCHAT00000064733	protein_coding	0	0	0	13	0	0	0	3	10	0	0	0	0	0	0	0	0	0
fgfr3	ENSCHAG00000018255	ENSCHAT00000047682	protein_coding	0	0	0	5	0	0	0	1	4	0	0	0	0	0	0	0	0	0
fgfr3	ENSCHAG00000018255	ENSCHAT00000052137	protein_coding	0	0	0	3	0	0	0	1	2	0	0	0	0	0	0	0	0	0
fgfr3	ENSCHAG00000018255	ENSCHAT00000052193	protein_coding	0	0	0	3	0	0	0	1	2	0	0	0	0	0	0	0	0	0
fgfr3	ENSCHAG00000018255	ENSCHAT00000052369	protein_coding	0	0	0	3	0	0	0	1	2	0	0	0	0	0	0	0	0	0
fgfr3	ENSCHAG00000018255	ENSCHAT00000052377	protein_coding	0	0	0	3	0	0	0	1	2	0	0	0	0	0	0	0	0	0
fgfr3	ENSCHAG00000018255	ENSCHAT00000052533	protein_coding	0	0	0	3	0	0	0	1	2	0	0	0	0	0	0	0	0	0
fgfr3	ENSCHAG00000018255	ENSCHAT00000052555	protein_coding	0	0	0	3	0	0	0	1	2	0	0	0	0	0	0	0	0	0
fgfr3	ENSCHAG00000018255	ENSCHAT00000052844	protein_coding	0	0	0	3	0	0	0	1	2	0	0	0	0	0	0	0	0	0
fgfr3	ENSCHAG00000018255	ENSCHAT00000052933	protein_coding	0	0	0	3	0	0	0	1	2	0	0	0	0	0	0	0	0	0
fgfr3	ENSCHAG00000018255	ENSCHAT00000052996	protein_coding	0	0	0	3	0	0	0	1	2	0	0	0	0	0	0	0	0	0
fndc3bb	ENSCHAG00000023326	ENSCHAT00000055344	protein_coding	0	0	0	4	0	0	0	2	2	0	0	0	0	0	0	0	0	0
fndc3bb	ENSCHAG00000023326	ENSCHAT00000055469	protein_coding	0	0	0	4	0	0	0	2	2	0	0	0	0	0	0	0	0	0
fndc3bb	ENSCHAG00000023326	ENSCHAT00000055490	protein_coding	0	0	0	4	0	0	0	2	2	0	0	0	0	0	0	0	0	0
fndc3bb	ENSCHAG00000023326	ENSCHAT00000055531	protein_coding	0	0	0	4	0	0	0	2	2	0	0	0	0	0	0	0	0	0
fndc3bb	ENSCHAG00000023326	ENSCHAT00000055558	protein_coding	0	0	0	4	0	0	0	2	2	0	0	0	0	0	0	0	0	0
foxb2	ENSCHAG00000020979	ENSCHAT00000048859	protein_coding	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0	1
fryl	ENSCHAG00000023473	ENSCHAT00000058953	protein_coding	0	0	0	9	0	0	0	1	6	0	0	0	0	0	0	0	0	2
fryl	ENSCHAG00000023473	ENSCHAT00000059095	protein_coding	0	0	0	9	0	0	0	1	6	0	0	0	0	0	0	0	0	2
fryl	ENSCHAG00000023473	ENSCHAT00000059242	protein_coding	0	0	0	9	0	0	0	1	6	0	0	0	0	0	0	0	0	2
fryl	ENSCHAG00000023473	ENSCHAT00000059260	protein_coding	0	0	0	9	0	0	0	1	6	0	0	0	0	0	0	0	0	2
fryl	ENSCHAG00000023473	ENSCHAT00000059306	protein_coding	0	0	0	9	0	0	0	1	6	0	0	0	0	0	0	0	0	2
fxyd6	ENSCHAG00000021916	ENSCHAT00000051316	protein_coding	0	0	0	13	0	0	0	2	2	0	0	0	0	0	0	0	0	9
fybb	ENSCHAG00000026445	ENSCHAT00000063333	protein_coding	0	1	0	33	1	0	1	3	21	0	0	0	0	0	0	0	1	7
fybb	ENSCHAG00000026445	ENSCHAT00000063340	protein_coding	0	1	0	25	0	0	0	2	17	0	0	0	0	0	0	0	1	6
gata3	ENSCHAG00000014525	ENSCHAT00000032875	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
gba2	ENSCHAG00000004008	ENSCHAT00000007260	protein_coding	0	0	0	9	0	0	0	0	2	0	0	0	0	0	0	0	0	7
gba2	ENSCHAG00000004008	ENSCHAT00000007526	protein_coding	0	0	0	9	0	0	0	0	2	0	0	0	0	0	0	0	0	7
gba2	ENSCHAG00000004008	ENSCHAT00000007717	protein_coding	0	0	0	9	0	0	0	0	2	0	0	0	0	0	0	0	0	7
gba2	ENSCHAG00000004008	ENSCHAT00000007758	protein_coding	0	0	0	9	0	0	0	0	2	0	0	0	0	0	0	0	0	7
gba2	ENSCHAG00000004008	ENSCHAT00000007834	protein_coding	0	0	0	9	0	0	0	0	2	0	0	0	0	0	0	0	0	7
gba2	ENSCHAG00000004008	ENSCHAT00000007950	protein_coding	0	0	0	8	0	0	0	0	2	0	0	0	0	0	0	0	0	6
gba2	ENSCHAG00000004008	ENSCHAT00000008091	protein_coding	0	0	0	8	0	0	0	0	2	0	0	0	0	0	0	0	0	6
gba2	ENSCHAG00000004008	ENSCHAT00000008121	protein_coding	0	0	0	8	0	0	0	0	2	0	0	0	0	0	0	0	0	6
ghsrb	ENSCHAG00000023319	ENSCHAT00000054880	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	3
glt8d2	ENSCHAG00000017659	ENSCHAT00000041031	protein_coding	0	0	0	3	0	0	0	2	1	0	0	0	0	0	0	0	0	0
gna14a	ENSCHAG00000024349	ENSCHAT00000057775	protein_coding	0	0	0	11	0	0	0	2	9	0	0	0	0	0	0	0	0	0
gpatch4	ENSCHAG00000008364	ENSCHAT00000017280	protein_coding	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0	1
gphnb	ENSCHAG00000005071	ENSCHAT00000024913	protein_coding	0	0	0	39	0	0	0	0	39	0	0	0	0	0	0	0	0	0
gphnb	ENSCHAG00000005071	ENSCHAT00000025528	protein_coding	0	0	0	39	0	0	0	0	39	0	0	0	0	0	0	0	0	0
gphnb	ENSCHAG00000005071	ENSCHAT00000025546	protein_coding	0	0	0	39	0	0	0	0	39	0	0	0	0	0	0	0	0	0
gphnb	ENSCHAG00000005071	ENSCHAT00000025597	protein_coding	0	0	0	39	0	0	0	0	39	0	0	0	0	0	0	0	0	0
gphnb	ENSCHAG00000005071	ENSCHAT00000025892	protein_coding	0	0	0	39	0	0	0	0	39	0	0	0	0	0	0	0	0	0
gphnb	ENSCHAG00000005071	ENSCHAT00000025910	protein_coding	0	0	0	39	0	0	0	0	39	0	0	0	0	0	0	0	0	0
gphnb	ENSCHAG00000005071	ENSCHAT00000026051	protein_coding	0	0	0	39	0	0	0	0	39	0	0	0	0	0	0	0	0	0
gphnb	ENSCHAG00000005071	ENSCHAT00000026169	protein_coding	0	0	0	39	0	0	0	0	39	0	0	0	0	0	0	0	0	0
gpr184	ENSCHAG00000003183	ENSCHAT00000005489	protein_coding	0	0	0	16	0	0	0	7	0	0	0	0	0	0	0	0	0	9
gxylt2	ENSCHAG00000025668	ENSCHAT00000061205	protein_coding	0	0	0	4	2	0	0	1	1	0	0	0	0	0	0	0	0	0
hsp90ab1	ENSCHAG00000012140	ENSCHAT00000031297	protein_coding	0	0	0	6	0	0	0	3	2	0	0	0	0	0	0	0	0	1
hsp90ab1	ENSCHAG00000012140	ENSCHAT00000031405	protein_coding	0	0	0	6	0	0	0	3	2	0	0	0	0	0	0	0	0	1
hsp90ab1	ENSCHAG00000012140	ENSCHAT00000031487	protein_coding	0	0	0	6	0	0	0	3	2	0	0	0	0	0	0	0	0	1
hsp90ab1	ENSCHAG00000012140	ENSCHAT00000031522	protein_coding	0	0	0	5	0	0	0	3	2	0	0	0	0	0	0	0	0	0
hsp90ab1	ENSCHAG00000012140	ENSCHAT00000031663	protein_coding	0	0	0	5	0	0	0	3	2	0	0	0	0	0	0	0	0	0
hsp90ab1	ENSCHAG00000012140	ENSCHAT00000031714	protein_coding	0	0	0	5	0	0	0	3	2	0	0	0	0	0	0	0	0	0
hsp90ab1	ENSCHAG00000012140	ENSCHAT00000031806	protein_coding	0	0	0	5	0	0	0	3	2	0	0	0	0	0	0	0	0	0
hsp90ab1	ENSCHAG00000012140	ENSCHAT00000031839	protein_coding	0	0	0	5	0	0	0	3	2	0	0	0	0	0	0	0	0	0
hsp90ab1	ENSCHAG00000012140	ENSCHAT00000032005	protein_coding	0	0	0	5	0	0	0	3	2	0	0	0	0	0	0	0	0	0
hsp90b1	ENSCHAG00000015352	ENSCHAT00000039865	protein_coding	0	0	0	5	1	0	0	1	1	0	0	0	0	0	0	0	0	2
hsp90b1	ENSCHAG00000015352	ENSCHAT00000040068	protein_coding	0	0	0	5	0	0	0	2	1	0	0	0	0	0	0	0	0	2
hsp90b1	ENSCHAG00000015352	ENSCHAT00000040202	protein_coding	0	0	0	4	0	0	0	1	1	0	0	0	0	0	0	0	0	2
hsp90b1	ENSCHAG00000015352	ENSCHAT00000040275	protein_coding	0	0	0	5	0	0	0	2	1	0	0	0	0	0	0	0	0	2
hsp90b1	ENSCHAG00000015352	ENSCHAT00000040348	protein_coding	0	0	0	5	0	0	0	2	1	0	0	0	0	0	0	0	0	2
hsp90b1	ENSCHAG00000015352	ENSCHAT00000040372	protein_coding	0	0	0	5	0	0	0	2	1	0	0	0	0	0	0	0	0	2
hsp90b1	ENSCHAG00000015352	ENSCHAT00000040457	protein_coding	0	0	0	5	0	0	0	2	1	0	0	0	0	0	0	0	0	2
hsp90b1	ENSCHAG00000015352	ENSCHAT00000040604	protein_coding	0	0	0	5	0	0	0	2	0	0	0	0	0	0	0	0	0	3
hwa	ENSCHAG00000025643	ENSCHAT00000061107	protein_coding	0	0	0	11	0	0	0	4	0	0	0	0	0	0	0	0	0	7
ifrd1	ENSCHAG00000000859	ENSCHAT00000002230	protein_coding	0	1	0	8	0	0	0	1	6	0	0	0	0	0	0	0	1	1
ifrd1	ENSCHAG00000000859	ENSCHAT00000002419	protein_coding	0	1	0	8	0	0	0	1	5	0	0	0	0	0	0	0	1	2
ifrd1	ENSCHAG00000000859	ENSCHAT00000002434	protein_coding	0	1	0	8	0	0	0	1	5	0	0	0	0	0	0	0	1	2
ifrd1	ENSCHAG00000000859	ENSCHAT00000002479	protein_coding	0	1	0	8	0	0	0	1	5	0	0	0	0	0	0	0	1	2
ifrd1	ENSCHAG00000000859	ENSCHAT00000002503	protein_coding	0	1	0	8	0	0	0	1	5	0	0	0	0	0	0	0	1	2
il10ra	ENSCHAG00000021848	ENSCHAT00000051262	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	7
ipo7	ENSCHAG00000009376	ENSCHAT00000023730	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ipo7	ENSCHAG00000009376	ENSCHAT00000023806	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ipo7	ENSCHAG00000009376	ENSCHAT00000023831	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ipo7	ENSCHAG00000009376	ENSCHAT00000023912	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ipo7	ENSCHAG00000009376	ENSCHAT00000023977	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
iqch	ENSCHAG00000023667	ENSCHAT00000055858	protein_coding	0	0	0	6	0	0	0	0	5	0	0	0	0	0	0	0	0	1
irf2bp2b	ENSCHAG00000020339	ENSCHAT00000047310	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
